step,segment_i,segment_step,mode,time,osqp_status,base_z,roll,pitch,base_qdd_z,dyn_res_norm,stance_acc_res_norm,swing_acc_error_norm,tau_pd_max_abs,tau_wbc_max_abs,tau_total_max_abs,cmd_step_jump_norm,cmd_step_jump_abs,saturated
572,2,172,trot_FR_RL,1.146000000,solved,0.305757229628,0.014415114211,0.001799679244,0.087514489754,8.490218800204e-08,2.936627379879e-09,1.241266918752e-01,9.776593703258,9.699574157156,10.014078001085,0.050830972840,0.028190677265,False
573,2,173,trot_FR_RL,1.148000000,solved,0.305452378441,0.015256766739,0.001757827138,0.086167646485,8.106493631262e-08,2.800468605881e-09,1.294790198749e-01,10.770913477613,9.700737390060,10.356275926212,0.030502286434,0.021933245463,False
574,2,174,trot_FR_RL,1.150000000,solved,0.305004031465,0.014726193073,0.001713479382,0.088436983264,7.991582394109e-08,2.780213775238e-09,1.381049178782e-01,13.258889073755,9.701612438214,10.528114397610,0.020211743335,0.014836095907,False
575,2,175,trot_FR_RL,1.152000000,solved,0.304674385821,0.017197156276,0.001624757773,0.087180109583,8.346076831970e-08,2.899933494041e-09,1.316097406174e-01,10.026733529274,9.694896654807,10.270541340440,0.030021538742,0.016496016939,False
576,2,176,trot_FR_RL,1.154000000,solved,0.304310088655,0.015677661046,0.001173859956,0.087964474560,7.517201256780e-08,2.625633134050e-09,1.518476926363e-01,11.418591015834,9.725775760598,10.496824345629,0.044503385795,0.030879105790,False
577,2,177,trot_FR_RL,1.156000000,solved,0.303961098191,0.017925182746,0.001164068182,0.088100484183,8.398428843780e-08,2.914864648269e-09,1.239537126782e-01,12.221117327663,9.700209809632,10.520689412810,0.049608379730,0.030986180535,False
578,2,178,trot_FR_RL,1.158000000,solved,0.303654273691,0.018783915951,0.001133343491,0.087370748051,7.360556433948e-08,2.587668743052e-09,1.444356688495e-01,10.060263447868,9.728873256892,10.293113542817,0.041904913061,0.028663447259,False
579,2,179,trot_FR_RL,1.160000000,solved,0.303382687295,0.019088049324,0.000262589149,0.087271510384,7.738281240186e-08,2.738249300863e-09,1.353164561455e-01,12.436686639353,9.731750103458,10.444089710589,0.026044385929,0.014355006810,False
580,2,180,trot_FR_RL,1.162000000,solved,0.303127895553,0.016470301385,-0.000367626362,0.085962581054,8.149088002213e-08,2.915251625647e-09,1.266580922052e-01,10.639555671693,9.726542669225,10.467051740605,0.027130601844,0.017379422446,False
581,2,181,trot_FR_RL,1.164000000,solved,0.302844236832,0.019553324383,-0.000876101108,0.088086959911,8.498815931155e-08,3.020147418637e-09,1.190744896837e-01,11.812767215156,9.694072265753,10.831600195540,0.056355493028,0.036669518425,False
582,2,182,trot_FR_RL,1.166000000,solved,0.302570165733,0.016544541182,-0.001543067730,0.085229880369,7.460921979513e-08,2.700491974315e-09,1.501583660935e-01,15.637752127520,9.732382270185,10.559569573219,0.081115052199,0.047614886869,False
583,2,183,trot_FR_RL,1.168000000,solved,0.302388821841,0.018577759712,-0.002367311552,0.088317214809,8.530016337398e-08,3.032881756833e-09,1.206751659205e-01,10.328631073816,9.699385735575,10.579769881890,0.061977422989,0.040594095456,False
584,2,184,trot_FR_RL,1.170000000,solved,0.302212135551,0.014734765273,-0.003275737689,0.085650965692,7.612473552732e-08,2.738216281176e-09,1.483992401344e-01,11.381341958659,9.721779564038,10.618680072326,0.066951257697,0.042140989259,False
585,2,185,trot_FR_RL,1.172000000,solved,0.302021567766,0.016838924158,-0.003907934670,0.088797897604,8.729741594033e-08,3.101118553065e-09,1.171561424447e-01,14.741726862540,9.679277518283,10.559750467587,0.082095780649,0.053688089385,False
586,2,186,trot_FR_RL,1.174000000,solved,0.301928902448,0.013685413139,-0.003919982643,0.085639907959,7.518336834280e-08,2.705061301446e-09,1.516256824926e-01,10.265076913339,9.707362631802,10.497333703910,0.069643592096,0.043376236459,False
587,2,187,trot_FR_RL,1.176000000,solved,0.301849549519,0.014460348931,-0.004905576844,0.087052541828,8.599379699681e-08,3.049288629391e-09,1.182875751935e-01,12.413925793365,9.664029487810,10.522911479196,0.067148661614,0.043333143992,False
588,2,188,trot_FR_RL,1.178000000,solved,0.301800020443,0.011206630808,-0.004659384697,0.084822070696,7.933617179496e-08,2.845113561961e-09,1.423747733707e-01,12.559326055235,9.676408182562,10.601059228970,0.054971513886,0.034011767525,False
589,2,189,trot_FR_RL,1.180000000,solved,0.301809898971,0.012725090928,-0.005228504519,0.086426456330,8.557996239849e-08,3.035794475236e-09,1.176914961906e-01,10.166489286027,9.635954650113,10.417245961977,0.062058670541,0.040453532450,False
590,2,190,trot_FR_RL,1.182000000,solved,0.301840829692,0.009343654082,-0.006079053955,0.084806068910,7.726394317326e-08,2.800611439737e-09,1.470311721647e-01,10.404095955717,9.667811249575,10.640915073943,0.059288023578,0.039614624331,False
591,2,191,trot_FR_RL,1.184000000,solved,0.301917885268,0.011291149668,-0.007349082661,0.088664332787,8.699346301876e-08,3.115913983570e-09,1.156929206795e-01,10.869874279386,9.631207143824,9.193664569893,0.078188335857,0.047741908166,False
592,2,192,trot_FR_RL,1.186000000,solved,0.301938560450,0.008065319364,-0.008243421888,0.083520442437,7.650921815363e-08,2.810110966669e-09,1.465016396959e-01,14.309296199594,9.671414091736,10.979857124315,0.081769124897,0.057547955392,False
593,2,193,trot_FR_RL,1.188000000,solved,0.302022997978,0.010283740537,-0.009361884087,0.088449565397,8.444807276170e-08,3.073847447823e-09,1.131565601021e-01,9.344921332214,9.637999228821,9.592707451383,0.077768080233,0.049478762585,False
594,2,194,trot_FR_RL,1.190000000,solved,0.302187502598,0.010068136993,-0.009615675133,0.083630894623,7.336670194756e-08,2.746000355456e-09,1.444418949134e-01,10.651694444193,9.688065604038,10.896381962681,0.086710124209,0.058702407700,False
595,2,195,trot_FR_RL,1.192000000,solved,0.302287145574,0.009481858223,-0.010994325140,0.086400884614,7.986526216810e-08,2.950563241953e-09,1.208362718372e-01,12.634025847257,9.682788265931,9.767439180753,0.016844375334,0.009064183677,False
596,2,196,trot_FR_RL,1.194000000,solved,0.302416969301,0.008989841433,-0.011150515442,0.086584809749,8.206830917337e-08,3.044544038183e-09,1.198776017302e-01,12.317806715596,9.677060155020,10.493771651079,0.034330943130,0.022553997554,False
597,2,197,trot_FR_RL,1.196000000,solved,0.302596725904,0.009249297740,-0.011317001776,0.084197736931,8.124699396112e-08,3.023491527657e-09,1.176374861024e-01,9.586842171352,9.680920467711,9.830953520656,0.024891324765,0.012050086206,False
598,2,198,trot_FR_RL,1.198000000,solved,0.302808700535,0.007934321995,-0.011640805129,0.086086756370,8.102003619892e-08,3.025974495323e-09,1.305303426852e-01,11.378319773747,9.688377444235,10.570558218849,0.029048125522,0.018865706841,False
599,2,199,trot_FR_RL,1.200000000,solved,0.303007083406,0.006266286166,-0.011694447899,0.083777028529,8.700661715462e-08,3.236451745022e-09,1.156518241910e-01,12.679688469824,9.676449883267,9.992130419447,0.028463560596,0.019392185909,False
