step,contact_mode,px,pz,vx,vz,desired_ax,desired_az,max_tau_candidate_abs,max_tau_candidate_delta_abs,sum_fx,sum_fy,sum_fz,max_swing_force_norm,min_stance_fz,max_stance_fz,max_friction_violation,max_normal_force_violation,force_FR_fx,force_FR_fy,force_FR_fz,force_FL_fx,force_FL_fy,force_FL_fz,force_RR_fx,force_RR_fy,force_RR_fz,force_RL_fx,force_RL_fy,force_RL_fz,tau_candidate_00,tau_candidate_01,tau_candidate_02,tau_candidate_03,tau_candidate_04,tau_candidate_05,tau_candidate_06,tau_candidate_07,tau_candidate_08,tau_candidate_09,tau_candidate_10,tau_candidate_11,max_tau_scaled_abs_alpha_0p0,max_tau_scaled_delta_abs_alpha_0p0,max_tau_scaled_abs_alpha_0p02,max_tau_scaled_delta_abs_alpha_0p02,max_tau_scaled_abs_alpha_0p05,max_tau_scaled_delta_abs_alpha_0p05,max_tau_scaled_abs_alpha_0p1,max_tau_scaled_delta_abs_alpha_0p1,max_tau_scaled_abs_alpha_0p2,max_tau_scaled_delta_abs_alpha_0p2
37,FR_RL,0.10512278773927822,0.30484492098803917,0.23375442452144365,0.0016394088675495276,0.13249115095711267,-0.10345605523098172,11.048074102863913,0.01191296531461461,1.6883877331068695,0.0,123.6943721057695,0.0,61.84718605288475,61.84718605288475,0.0,0.0,0.8441938665534348,0.0,61.84718605288475,0.0,0.0,0.0,0.0,0.0,0.0,0.8441938665534348,0.0,61.84718605288475,-1.8554155815865425,-11.048074102863913,8.709257679397073,0.0,0.0,0.0,0.0,0.0,0.0,1.8554155815865425,-11.048074102863913,8.709257679397073,0.0,0.0,0.22096148205727825,0.0002382593062922922,0.5524037051431957,0.0005956482657307306,1.1048074102863914,0.001191296531461461,2.209614820572783,0.002382593062922922
38,FR_RL,0.10979787622970709,0.30487770916539014,0.23640424754058592,-0.0004297122370701123,0.12719150491882814,-0.09583533435952263,11.060191128821927,0.012117025958014338,1.6208522237825944,0.0,123.79148600012286,0.0,61.89574300006143,61.89574300006143,0.0,0.0,0.8104261118912972,0.0,61.89574300006143,0.0,0.0,0.0,0.0,0.0,0.0,0.8104261118912972,0.0,61.89574300006143,-1.8568722900018428,-11.060191128821927,8.714029586722079,0.0,0.0,0.0,0.0,0.0,0.0,1.8568722900018428,-11.060191128821927,8.714029586722079,0.0,0.0,0.22120382257643856,0.00024234051916028677,0.5530095564410964,0.0006058512979007169,1.1060191128821928,0.0012117025958014338,2.2120382257643856,0.0024234051916028677
39,FR_RL,0.1145259611805188,0.3048691149206487,0.23894807763896247,-0.0023464189242605607,0.12210384472207503,-0.0879966227159324,11.072423098685794,0.01223196986386732,1.556018134831291,0.0,123.89137783808178,0.0,61.94568891904089,61.94568891904089,0.0,0.0,0.7780090674156455,0.0,61.94568891904089,0.0,0.0,0.0,0.0,0.0,0.0,0.7780090674156455,0.0,61.94568891904089,-1.8583706675712266,-11.072423098685794,8.719076992710665,0.0,0.0,0.0,0.0,0.0,0.0,1.8583706675712266,-11.072423098685794,8.719076992710665,0.0,0.0,0.2214484619737159,0.0002446393972773464,0.5536211549342898,0.000611598493193366,1.1072423098685795,0.001223196986386732,2.214484619737159,0.002446393972773464
40,FR_RL,0.11930492273329805,0.30482218654216353,0.24139015453340398,-0.004106351378579212,0.11721969093319201,-0.080018325328954,11.084685492098368,0.012262393412573402,1.493777409438039,0.0,123.99304847300301,0.0,61.99652423650151,61.99652423650151,0.0,0.0,0.7468887047190195,0.0,61.99652423650151,0.0,0.0,0.0,0.0,0.0,0.0,0.7468887047190195,0.0,61.99652423650151,-1.8598957270950451,-11.084685492098368,8.724326715393353,0.0,0.0,0.0,0.0,0.0,0.0,1.8598957270950451,-11.084685492098368,8.724326715393353,0.0,0.0,0.22169370984196735,0.00024524786825146804,0.5542342746049184,0.0006131196706286702,1.1084685492098367,0.0012262393412573404,2.2169370984196735,0.0024524786825146807
41,FR_RL,0.12413272582396613,0.30474005951459193,0.24373454835206781,-0.0057067178851582905,0.11253090329586435,-0.0719743187512057,11.096898766325303,0.012213274226935411,1.4340263130605178,0.0,124.09555646642589,0.0,62.047778233212945,62.047778233212945,0.0,0.0,0.7170131565302589,0.0,62.047778233212945,0.0,0.0,0.0,0.0,0.0,0.0,0.7170131565302589,0.0,62.047778233212945,-1.8614333469963882,-11.096898766325303,8.72970974204163,0.0,0.0,0.0,0.0,0.0,0.0,1.8614333469963882,-11.096898766325303,8.72970974204163,0.0,0.0,0.22193797532650605,0.0002442654845387082,0.5548449383162651,0.0006106637113467706,1.1096898766325303,0.0012213274226935411,2.2193797532650605,0.0024426548453870822
42,FR_RL,0.1290074167910075,0.30462592515688874,0.2459851664179851,-0.0071462042601824075,0.10802966716402979,-0.06393368609704547,11.108988668786274,0.012089902460971302,1.3766652605380971,0.0,124.1980214645909,0.0,62.09901073229545,62.09901073229545,0.0,0.0,0.6883326302690486,0.0,62.09901073229545,0.0,0.0,0.0,0.0,0.0,0.0,0.6883326302690486,0.0,62.09901073229545,-1.8629703219688634,-11.108988668786274,8.735161460337507,0.0,0.0,0.0,0.0,0.0,0.0,1.8629703219688634,-11.108988668786274,8.735161460337507,0.0,0.0,0.2221797733757255,0.00024179804921942605,0.5554494334393137,0.0006044951230485652,1.1108988668786275,0.0012089902460971304,2.221797733757255,0.0024179804921942607
43,FR_RL,0.1339271201193672,0.3044830010716851,0.24814575976126568,-0.008424877982123333,0.10370848047746861,-0.05596050950520844,11.12088648337959,0.011897814593314848,1.3215986501165735,0.0,124.29962684317132,0.0,62.14981342158566,62.14981342158566,0.0,0.0,0.6607993250582868,0.0,62.14981342158566,0.0,0.0,0.0,0.0,0.0,0.0,0.6607993250582868,0.0,62.14981342158566,-1.8644944026475698,-11.12088648337959,8.740621838525492,0.0,0.0,0.0,0.0,0.0,0.0,1.8644944026475698,-11.12088648337959,8.740621838525492,0.0,0.0,0.2224177296675918,0.00023795629186629697,0.5560443241689795,0.0005948907296657425,1.112088648337959,0.001189781459331485,2.224177296675918,0.00237956291866297
44,FR_RL,0.1388900353145925,0.3043145035120426,0.25021992937081505,-0.009544088172227502,0.09956014125836987,-0.04811371755194199,11.132529213451775,0.01164273007218597,1.2687347041119106,0.0,124.39962165174857,0.0,62.19981082587429,62.19981082587429,0.0,0.0,0.6343673520559553,0.0,62.19981082587429,0.0,0.0,0.0,0.0,0.0,0.0,0.6343673520559553,0.0,62.19981082587429,-1.8659943247762285,-11.132529213451775,8.746035556745758,0.0,0.0,0.0,0.0,0.0,0.0,1.8659943247762285,-11.132529213451775,8.746035556745758,0.0,0.0,0.2226505842690355,0.0002328546014437194,0.5566264606725888,0.0005821365036092985,1.1132529213451776,0.001164273007218597,2.2265058426903552,0.002328546014437194
45,FR_RL,0.14389443390200882,0.304123621748598,0.25221113219598246,-0.010506362523266345,0.09557773560803506,-0.04044698487889539,11.143859704563114,0.011330491111339214,1.2179853159474339,0.0,124.49732189289428,0.0,62.24866094644714,62.24866094644714,0.0,0.0,0.6089926579737169,0.0,62.24866094644714,0.0,0.0,0.0,0.0,0.0,0.0,0.6089926579737169,0.0,62.24866094644714,-1.867459828393414,-11.143859704563114,8.751352091981023,0.0,0.0,0.0,0.0,0.0,0.0,1.867459828393414,-11.143859704563114,8.751352091981023,0.0,0.0,0.2228771940912623,0.00022660982222678428,0.5571929852281557,0.0005665245555669607,1.1143859704563115,0.0011330491111339214,2.228771940912623,0.002266098222267843
46,FR_RL,0.14893865654592847,0.3039134944981327,0.25412268690814316,-0.011315302220844264,0.09175462618371366,-0.033008681079277326,11.154826710452612,0.010967005889497727,1.1692659033095367,0.0,124.59211117353433,0.0,62.29605558676717,62.29605558676717,0.0,0.0,0.5846329516547684,0.0,62.29605558676717,0.0,0.0,0.0,0.0,0.0,0.0,0.5846329516547684,0.0,62.29605558676717,-1.8688816676030149,-11.154826710452612,8.75652575924669,0.0,0.0,0.0,0.0,0.0,0.0,1.8688816676030149,-11.154826710452612,8.75652575924669,0.0,0.0,0.22309653420905226,0.00021934011778995455,0.5577413355226306,0.0005483502944748864,1.1154826710452612,0.0010967005889497728,2.2309653420905224,0.0021934011778995456
47,FR_RL,0.15402111028409132,0.30368718845371584,0.2559577794318174,-0.011975475842429806,0.08808444113636515,-0.02584186570459779,11.165384905813344,0.01055819536073166,1.1224952671771558,0.0,124.68344076858003,0.0,62.341720384290014,62.341720384290014,0.0,0.0,0.5612476335885779,0.0,62.341720384290014,0.0,0.0,0.0,0.0,0.0,0.0,0.5612476335885779,0.0,62.341720384290014,-1.8702516115287002,-11.165384905813344,8.761515711815917,0.0,0.0,0.0,0.0,0.0,0.0,1.8702516115287002,-11.165384905813344,8.761515711815917,0.0,0.0,0.22330769811626688,0.0002111639072146332,0.5582692452906672,0.000527909768036583,1.1165384905813345,0.001055819536073166,2.233076981162669,0.002111639072146332
48,FR_RL,0.15914026587272767,0.30344767893686725,0.2577194682545447,-0.012492313156521757,0.08456106349091053,-0.018984326111258172,11.175494849652537,0.010109943839193392,1.0775954564900692,0.0,124.77082913863379,0.0,62.38541456931689,62.38541456931689,0.0,0.0,0.5387977282450346,0.0,62.38541456931689,0.0,0.0,0.0,0.0,0.0,0.0,0.5387977282450346,0.0,62.38541456931689,-1.8715624370795068,-11.175494849652537,8.766285903399067,0.0,0.0,0.0,0.0,0.0,0.0,1.8715624370795068,-11.175494849652537,8.766285903399067,0.0,0.0,0.22350989699305074,0.00020219887678386784,0.5587747424826269,0.0005054971919596696,1.1175494849652539,0.0010109943839193391,2.2350989699305077,0.0020219887678386782
49,FR_RL,0.16429465523781855,0.3031978326737368,0.2594106895243629,-0.012871999678746929,0.08117862095127415,-0.012468654759748288,11.185122903132592,0.009628053480055243,1.034491638230467,0.0,124.85386094493462,0.0,62.42693047246731,62.42693047246731,0.0,0.0,0.5172458191152335,0.0,62.42693047246731,0.0,0.0,0.0,0.0,0.0,0.0,0.5172458191152335,0.0,62.42693047246731,-1.8728079141740193,-11.185122903132592,8.770805015292337,0.0,0.0,0.0,0.0,0.0,0.0,1.8728079141740193,-11.185122903132592,8.770805015292337,0.0,0.0,0.22370245806265185,0.00019256106960110486,0.5592561451566297,0.00048140267400276215,1.1185122903132594,0.0009628053480055243,2.2370245806265188,0.0019256106960110486
50,FR_RL,0.1694828690283058,0.3029403926801619,0.2610342619433884,-0.013121372773941905,0.07793147611322315,-0.006322362507470085,11.194241105870944,0.0091182027383514,0.9931119727012478,0.0,124.93218560562231,0.0,62.466092802811154,62.466092802811154,0.0,0.0,0.4965559863506239,0.0,62.466092802811154,0.0,0.0,0.0,0.0,0.0,0.0,0.4965559863506239,0.0,62.466092802811154,-1.8739827840843346,-11.194241105870944,8.775046351574598,0.0,0.0,0.0,0.0,0.0,0.0,1.8739827840843346,-11.194241105870944,8.775046351574598,0.0,0.0,0.2238848221174189,0.000182364054767028,0.5597120552935472,0.00045591013691757,1.1194241105870943,0.00091182027383514,2.2388482211741887,0.00182364054767028
51,FR_RL,0.17470355426717357,0.30267796522468304,0.2625928914656529,-0.01324782002409131,0.07481421706869418,-0.0005680243972958493,11.202827014720935,0.008585908849990886,0.9533874937931973,0.0,125.0055154378955,0.0,62.50275771894775,62.50275771894775,0.0,0.0,0.47669374689659866,0.0,62.50275771894775,0.0,0.0,0.0,0.0,0.0,0.0,0.47669374689659866,0.0,62.50275771894775,-1.8750827315684324,-11.202827014720935,8.77898770546648,0.0,0.0,0.0,0.0,0.0,0.0,1.8750827315684324,-11.202827014720935,8.77898770546648,0.0,0.0,0.2240565402944187,0.00017171817699981773,0.5601413507360468,0.00042929544249954433,1.1202827014720935,0.0008585908849990887,2.240565402944187,0.0017171817699981773
52,FR_RL,0.17995541209648663,0.3024130088242012,0.2640891758070268,-0.013259180512037231,0.0718216483859464,0.004776545564124893,11.210863509064696,0.008036494343761191,0.9152519940414693,0.0,125.07362343074188,0.0,62.53681171537094,62.53681171537094,0.0,0.0,0.45762599702073464,0.0,62.53681171537094,0.0,0.0,0.0,0.0,0.0,0.0,0.45762599702073464,0.0,62.53681171537094,-1.876104351461128,-11.210863509064696,8.782611199973175,0.0,0.0,0.0,0.0,0.0,0.0,1.876104351461128,-11.210863509064696,8.782611199973175,0.0,0.0,0.22421727018129392,0.00016072988687522384,0.5605431754532348,0.0004018247171880596,1.1210863509064697,0.0008036494343761192,2.2421727018129394,0.0016072988687522384
53,FR_RL,0.18523719561262716,0.30214782521396044,0.26552560877474574,-0.013163649600754728,0.0689487824505085,0.009698094123809863,11.218338566625171,0.007475057560474951,0.8786419142798101,0.0,125.13634069265736,0.0,62.56817034632868,62.56817034632868,0.0,0.0,0.43932095713990504,0.0,62.56817034632868,0.0,0.0,0.0,0.0,0.0,0.0,0.43932095713990504,0.0,62.56817034632868,-1.8770451103898602,-11.218338566625171,8.78590310591441,0.0,0.0,0.0,0.0,0.0,0.0,1.8770451103898602,-11.218338566625171,8.78590310591441,0.0,0.0,0.22436677133250343,0.00014950115120949904,0.5609169283312586,0.0003737528780237476,1.1218338566625172,0.0007475057560474952,2.2436677133250345,0.0014950115120949904
54,FR_RL,0.19054770778812208,0.3018845522219453,0.2669045844237559,-0.01296968771827854,0.06619083115248814,0.014187706434207463,11.225245013750198,0.006906447125027526,0.8434962377086173,0.0,125.19355361817367,0.0,62.59677680908683,62.59677680908683,0.0,0.0,0.42174811885430863,0.0,62.59677680908683,0.0,0.0,0.0,0.0,0.0,0.0,0.42174811885430863,0.0,62.59677680908683,-1.877903304272605,-11.225245013750198,8.788853640403417,0.0,0.0,0.0,0.0,0.0,0.0,1.877903304272605,-11.225245013750198,8.788853640403417,0.0,0.0,0.22450490027500397,0.00013812894250055054,0.5612622506875099,0.00034532235625137634,1.1225245013750198,0.0006906447125027527,2.2450490027500396,0.0013812894250055054
55,FR_RL,0.1958857994765972,0.30162515846757976,0.2682284010468057,-0.012685933589594403,0.06354319790638863,0.01824056500678225,11.231580254039653,0.006335240289454092,0.8097563882002727,0.0,125.24520081610741,0.0,62.62260040805371,62.62260040805371,0.0,0.0,0.40487819410013637,0.0,62.62260040805371,0.0,0.0,0.0,0.0,0.0,0.0,0.40487819410013637,0.0,62.62260040805371,-1.8786780122416111,-11.231580254039653,8.791456748773529,0.0,0.0,0.0,0.0,0.0,0.0,1.8786780122416111,-11.231580254039653,8.791456748773529,0.0,0.0,0.22463160508079305,0.00012670480578908183,0.5615790127019826,0.0003167620144727046,1.1231580254039653,0.0006335240289454092,2.2463160508079305,0.0012670480578908184
56,FR_RL,0.2012503674975333,0.30137143979578784,0.26949926500493343,-0.012321122289458775,0.06100146999013312,0.021855693242078013,11.237345979079883,0.0057657250402307625,0.7773661326722623,0.0,125.29126984126108,0.0,62.64563492063054,62.64563492063054,0.0,0.0,0.38868306633613114,0.0,62.64563492063054,0.0,0.0,0.0,0.0,0.0,0.0,0.38868306633613114,0.0,62.64563492063054,-1.8793690476189162,-11.237345979079883,8.793709872868446,0.0,0.0,0.0,0.0,0.0,0.0,1.8793690476189162,-11.237345979079883,8.793709872868446,0.0,0.0,0.22474691958159768,0.00011531450080461525,0.5618672989539942,0.0002882862520115381,1.1237345979079885,0.0005765725040230762,2.247469195815977,0.0011531450080461525
57,FR_RL,0.206640352797632,0.3011250173499987,0.2707192944047361,-0.011884008424617225,0.05856141119052782,0.025035686698494847,11.242547864920356,0.005201885840472542,0.7462714873653722,0.0,125.3317937698736,0.0,62.6658968849368,62.6658968849368,0.0,0.0,0.3731357436826861,0.0,62.6658968849368,0.0,0.0,0.0,0.0,0.0,0.0,0.3731357436826861,0.0,62.6658968849368,-1.879976906548104,-11.242547864920356,8.795613708512114,0.0,0.0,0.0,0.0,0.0,0.0,1.879976906548104,-11.242547864920356,8.795613708512114,0.0,0.0,0.22485095729840712,0.00010403771680945085,0.5621273932460178,0.0002600942920236271,1.1242547864920356,0.0005201885840472542,2.248509572984071,0.0010403771680945085
58,FR_RL,0.21205473868572672,0.30088733718150634,0.2718905226285466,-0.011383294690647337,0.056218954742906724,0.027786435132462275,11.247195257778493,0.004647392858137422,0.7164206278707576,0.0,125.36684765746702,0.0,62.68342382873351,62.68342382873351,0.0,0.0,0.3582103139353788,0.0,62.68342382873351,0.0,0.0,0.0,0.0,0.0,0.0,0.3582103139353788,0.0,62.68342382873351,-1.8805027148620053,-11.247195257778493,8.797171954858815,0.0,0.0,0.0,0.0,0.0,0.0,1.8805027148620053,-11.247195257778493,8.797171954858815,0.0,0.0,0.22494390515556986,9.294785716274846e-05,0.5623597628889246,0.00023236964290687114,1.1247195257778493,0.0004647392858137423,2.2494390515556986,0.0009294785716274846
59,FR_RL,0.21749254913829766,0.3006596712876934,0.27301490172340476,-0.010827565987998089,0.053970196553190464,0.030116838198124406,11.25130085229266,0.00410559451416681,0.6877638027559273,0.0,125.39654491589397,0.0,62.698272457946985,62.698272457946985,0.0,0.0,0.34388190137796365,0.0,62.698272457946985,0.0,0.0,0.0,0.0,0.0,0.0,0.34388190137796365,0.0,62.698272457946985,-1.8809481737384095,-11.25130085229266,8.798391058195255,0.0,0.0,0.0,0.0,0.0,0.0,1.8809481737384095,-11.25130085229266,8.798391058195255,0.0,0.0,0.2250260170458532,8.211189028333622e-05,0.562565042614633,0.00020527972570834053,1.125130085229266,0.00041055945141668106,2.250260170458532,0.0008211189028333621
60,FR_RL,0.22295284717276576,0.30044311996793344,0.2740943056544686,-0.010225229224035612,0.05181138869106283,0.0320385175374735,11.254880365462549,0.003579513169889026,0.6602532506456901,0.0,125.42103364438705,0.0,62.710516822193526,62.710516822193526,0.0,0.0,0.33012662532284504,0.0,62.710516822193526,0.0,0.0,0.0,0.0,0.0,0.0,0.33012662532284504,0.0,62.710516822193526,-1.8813155046658057,-11.254880365462549,8.799279952626465,0.0,0.0,0.0,0.0,0.0,0.0,1.8813155046658057,-11.254880365462549,8.799279952626465,0.0,0.0,0.225097607309251,7.159026339778053e-05,0.5627440182731275,0.0001789756584944513,1.125488036546255,0.0003579513169889026,2.25097607309251,0.0007159026339778052
61,FR_RL,0.22843473328585512,0.3002386153834527,0.2751305334282898,-0.009584458873286128,0.04973893314342037,0.03356552782409028,11.257952209223621,0.0030718437610719462,0.6338431206198631,0.0,125.4404929472735,0.0,62.72024647363675,62.72024647363675,0.0,0.0,0.31692156030993157,0.0,62.72024647363675,0.0,0.0,0.0,0.0,0.0,0.0,0.31692156030993157,0.0,62.72024647363675,-1.8816073942091025,-11.257952209223621,8.799849799927742,0.0,0.0,0.0,0.0,0.0,0.0,1.8816073942091025,-11.257952209223621,8.799849799927742,0.0,0.0,0.2251590441844724,6.143687522143893e-05,0.562897610461181,0.00015359218805359733,1.125795220922362,0.00030718437610719466,2.251590441844724,0.0006143687522143893
62,FR_RL,0.23393734395442092,0.300046926205987,0.2761253120911582,-0.008913148316804335,0.04774937581768357,0.03471406914747718,11.260537164399901,0.0025849551762799905,0.6084893957950688,0.0,125.45512926877394,0.0,62.72756463438697,62.72756463438697,0.0,0.0,0.3042446978975344,0.0,62.72756463438697,0.0,0.0,0.0,0.0,0.0,0.0,0.3042446978975344,0.0,62.72756463438697,-1.8818269390316091,-11.260537164399901,8.800113730688029,0.0,0.0,0.0,0.0,0.0,0.0,1.8818269390316091,-11.260537164399901,8.800113730688029,0.0,0.0,0.22521074328799803,5.169910352559981e-05,0.5630268582199951,0.00012924775881399954,1.1260537164399902,0.0002584955176279991,2.2521074328799804,0.0005169910352559982
63,FR_RL,0.23945985019624408,0.2998686632396509,0.27708029960751185,-0.00821886693385481,0.04583940078497628,0.035502202942401216,11.262658058569695,0.0021208941697938855,0.5841498199632668,0.0,125.4651727729762,0.0,62.7325863864881,62.7325863864881,0.0,0.0,0.2920749099816334,0.0,62.7325863864881,0.0,0.0,0.0,0.0,0.0,0.0,0.2920749099816334,0.0,62.7325863864881,-1.881977591594643,-11.262658058569695,8.800086588707234,0.0,0.0,0.0,0.0,0.0,0.0,1.881977591594643,-11.262658058569695,8.800086588707234,0.0,0.0,0.2252531611713939,4.241788339587771e-05,0.5631329029284847,0.00010604470848969428,1.1262658058569694,0.00021208941697938857,2.252531611713939,0.00042417883395877713
64,FR_RL,0.2450014561883943,0.2997042859009738,0.27799708762321135,-0.0075088228750067754,0.04400582475357728,0.035949573480550674,11.264339450164046,0.0016813915943512114,0.5607838271647367,0.0,125.47087379469205,0.0,62.73543689734603,62.73543689734603,0.0,0.0,0.28039191358236837,0.0,62.73543689734603,0.0,0.0,0.0,0.0,0.0,0.0,0.28039191358236837,0.0,62.73543689734603,-1.8820631069203808,-11.264339450164046,8.799784680443386,0.0,0.0,0.0,0.0,0.0,0.0,1.8820631069203808,-11.264339450164046,8.799784680443386,0.0,0.0,0.22528678900328092,3.362783188702423e-05,0.5632169725082024,8.406957971756057e-05,1.1264339450164047,0.00016813915943512115,2.2528678900328094,0.0003362783188702423
65,FR_RL,0.2505613979408585,0.29955410944347366,0.2788772041182829,-0.0067898314053957635,0.04224559176343423,0.03607713675210964,11.265607320899907,0.0012678707358606545,0.5383524740781478,0.0,125.47249938448682,0.0,62.73624969224341,62.73624969224341,0.0,0.0,0.2691762370390739,0.0,62.73624969224341,0.0,0.0,0.0,0.0,0.0,0.0,0.2691762370390739,0.0,62.73624969224341,-1.8820874907673022,-11.265607320899907,8.799225531136422,0.0,0.0,0.0,0.0,0.0,0.0,1.8820874907673022,-11.265607320899907,8.799225531136422,0.0,0.0,0.22531214641799813,2.535741471721309e-05,0.5632803660449953,6.339353679303272e-05,1.1265607320899906,0.00012678707358606544,2.2531214641799813,0.0002535741471721309
